Batch	Roundtrip	Avis id	Start date	End date	Pages		Resource
400027130370	1	lollandfalstersstiftstidende	1854-01-01	1866-12-31	15321	lollandfalstersstiftstidende_1854-01-01_1866-12-31_B400027130370-RT1.zip
400027048119	1	dagbladetkoebenhavn1851	1867-01-01	1874-12-31	10260	dagbladetkoebenhavn1851_1867-01-01_1874-12-31_B400027048119-RT1.zip
400027045993	1	berlingsketidende	1877-10-01	1881-02-28	15497	berlingsketidende_1877-10-01_1881-02-28_B400027045993-RT1.zip
400027100315	1	faedrelandet1834	1859-01-01	1865-12-31	8699	faedrelandet1834_1859-01-01_1865-12-31_B400027100315-RT1.zip
400027105295	1	fynsamtsavissvendborg	1863-01-01	1877-12-31	14612	fynsamtsavissvendborg_1863-01-01_1877-12-31_B400027105295-RT1.zip
400027132527	1	horsensfolkeblad1866	1863-01-01	1880-12-31	17610	horsensfolkeblad1866_1863-01-01_1880-12-31_B400027132527-RT1.zip
400027130753	1	bornholmsavis	1843-01-01	1857-12-31	6264	bornholmsavis_1843-01-01_1857-12-31_B400027130753-RT1.zip
400027103756	1	fyensstiftstidende	1862-01-01	1876-12-31	19883	fyensstiftstidende_1862-01-01_1876-12-31_B400027103756-RT1.zip
400027105228	1	svendborgamtstidende	1872-01-01	1881-12-31	10230	svendborgamtstidende_1872-01-01_1881-12-31_B400027105228-RT1.zip
400027103675	2	fyensstiftstidende	1772-01-01	1783-12-31	9192	fyensstiftstidende_1772-01-01_1783-12-31_B400027103675-RT2.zip
400027040304	2	lemvigavis	1863-01-01	1880-12-31	10575	lemvigavis_1863-01-01_1880-12-31_B400027040304-RT2.zip
400026953306	2	aalborgstiftstidende	1873-01-01	1881-12-31	11565	aalborgstiftstidende_1873-01-01_1881-12-31_B400026953306-RT2.zip
400027040630	1	randersamtsavis	1879-01-01	1881-12-31	3792	randersamtsavis_1879-01-01_1881-12-31_B400027040630-RT1.zip
400027107425	1	korsoeravis	1855-01-01	1881-12-31	21247	korsoeravis_1855-01-01_1881-12-31_B400027107425-RT1.zip
400027102008	1	kjoebenhavnsamtsavis	1872-01-01	1881-12-31	11306	kjoebenhavnsamtsavis_1872-01-01_1881-12-31_B400027102008-RT1.zip
400027101631	1	adresseavisen1759	1819-01-01	1822-12-31	13033	adresseavisen1759_1819-01-01_1822-12-31_B400027101631-RT1.zip
400027042897	1	thistedamtsavis	1824-01-01	1848-12-31	14286	thistedamtsavis_1824-01-01_1848-12-31_B400027042897-RT1.zip
400027109312	2	sjaellandstidendeslagelse	1860-01-01	1873-12-31	13582	sjaellandstidendeslagelse_1860-01-01_1873-12-31_B400027109312-RT2.zip
400027132705	1	stcroixavisdvi	1770-01-01	1807-12-31	5734	stcroixavisdvi_1770-01-01_1807-12-31_B400027132705-RT1.zip
400027132731	2	stcroixavisdvi	1859-01-01	1881-12-31	9779	stcroixavisdvi_1859-01-01_1881-12-31_B400027132731-RT2.zip
